,id,Time,Tweet,Processed_Tweets,tags
11395,599685838,2023-02-14 16:24:48+00:00,"b""@northern_fever @lion20_sa @moscow_english it's exactly because russians are barbarians that we must do the opposit... https://t.co/qcxs2nefmg""",b'''sexactlyrussiansbarbariansmustopposit...,fever
11396,1520821144064245760,2023-02-14 16:24:38+00:00,b'during brucelee movie time title song ni single night lo finish chesadu fever unna kooda &amp; srk visited that song se... https://t.co/xuz7kkvkrd',b'duringbruceleemovietimetitlesongnisinglenightlofinishchesadufeverunnakooda&amp;srkvisitedsongse...,fever
11397,1323667096480350211,2023-02-14 16:24:23+00:00,b'@mskarth39361297 fever',b'fever',fever
11402,1462129339995017219,2023-02-14 16:24:17+00:00,"b'rt @woundsleo: fever, hyuckren oneshot au\nfrom bumi aruna universe .\n\nlink : https://t.co/so5ttsbf4i https://t.co/niwtxb9ybh'","b'rt:fever,hyuckrenoneshotau\nfrombumiarunauniverse.\n\nlink:",fever
11403,154795233,2023-02-14 16:24:09+00:00,b'2022.12.12(mon)\nxo vol.6 organized by bssm\n\nfever\n\nparachute https://t.co/gfsz50z3w8... https://t.co/blorfrfdck',b'..(mon)\nxovol.organizedbssm\n\nfever\n\nparachute,fever
11405,1441037772370767881,2023-02-14 16:24:06+00:00,b'woah a fever dream https://t.co/wh5mijpk0z',b'woahfeverdream,fever
11406,1599192123705683968,2023-02-14 16:23:56+00:00,b'@unknowncei i apologize for bringing it up so randomly it was such a fever dream https://t.co/kyavuntz9z',b'apologizebringingrandomlyfeverdream,fever
11407,1323667096480350211,2023-02-14 16:23:48+00:00,b'@thalafa52405893 fever+ bacteria infection',b'fever+bacteriainfection',fever
11408,1449831555011006464,2023-02-14 16:23:28+00:00,"b'@nestof5 i believe the first covid was put in our water. it was poison. i had convulsions, fever, my lips turned bl... https://t.co/tjgjge408h'","b'believefirstcovidputwater.poison.convulsions,fever,lipsturnedbl...",fever
11409,799519410889363456,2023-02-14 16:23:10+00:00,"b'you really trying to get me hot like just got the fever. \n\nyou saying you dont love me now,\nshit i dont love you either.'","b'youreallytryinggethotlikegotfever.\n\nyousayingdontlove,\nshitdontloveeither.'",fever
11410,398523820,2023-02-14 16:23:02+00:00,b'in the midst of a fever too many attachments came. ill spread you out to where you belong but to live this life? y... https://t.co/pk1vt95a3u',b'inmidstfevermanyattachmentscame.illspreadbelonglivelife?...,fever
11411,1431162565397139457,2023-02-14 16:23:02+00:00,b'stil feels like a fever dream goshhhhshshwhhwjb',b'stilfeelslikefeverdreamgoshhhhshshwhhwjb',fever
11412,1411620386714927106,2023-02-14 16:22:39+00:00,b'im sick having a fever and i missed yoongis live\nits great',b'imsickfevermissedyoongislive\nitsgreat',fever
11413,1157377357780541441,2023-02-14 16:22:35+00:00,"b'@jungwonprince mixed up, fever ou one in a billion'","b'mixed,feverouonebillion'",fever
11414,1244919349539987456,2023-02-14 16:22:14+00:00,b'rt @equityaxis: boom or bust: industry doubtful about 2023 growth prospects\n\nelections fever is triggering more panic to companies\ndu...',b'rt:boombust:industrydoubtfulgrowthprospects\n\nelectionsfevertriggeringpaniccompanies\ndu...',fever
11415,923336277268844550,2023-02-14 16:21:43+00:00,"b'outbreak of marburg virus in equatorial guinea, highly virulent disease causes haemorrhagic fever, fatality ratio u... https://t.co/kfpwwqvflw'","b'outbreakmarburgvirusequatorialguinea,highlyvirulentdiseasecauseshaemorrhagicfever,fatalityratiou...",fever
11416,1424274982461313028,2023-02-14 16:21:25+00:00,b'@nahikarnibaat @cuttingchai__ aise nhi utrega bb fever. we hav to do smtg',b'aisenhiutregabbfever.havsmtg',fever
11417,1534828587274096643,2023-02-14 16:21:20+00:00,b'nfts fever\n\n#ufo  #ufotwitter #nft #nftart #value #digitalart #uatatec  #nftcommunity https://t.co/1uc5cfyxpb',b'nftsfever\n\nufoufotwitternftnftartvaluedigitalartuatatecnftcommunity,fever
11418,1578829911355105281,2023-02-14 16:21:16+00:00,b'@tegoshiyuyaw felt like a fever dream right',b'feltlikefeverdreamright',fever
11419,179798101,2023-02-14 16:20:52+00:00,b'did you know that a fever helps activate immune cells when you have an infection? the most common question i get is... https://t.co/aiytjs99ao',b'didknowfeverhelpsactivateimmunecellsinfection?commonquestionget...,fever
11420,1471158954629554176,2023-02-14 16:20:25+00:00,b'thats the last of the cutesy valentines post ill do. i am an ultra macho fever dream.',b'thatslastcutesyvalentinespostill.ultramachofeverdream.',fever
11421,846691076169617408,2023-02-14 16:20:12+00:00,b'very core memory din ofc watching all the artists and advocacy speakers on stage it felt like such a fever dream ... https://t.co/hj8gotq29q',b'verycorememorydinofcwatchingartistsadvocacyspeakersstagefeltlikefeverdream...,fever
11423,1050756806153293824,2023-02-14 16:19:48+00:00,b'a fever dream till now...\n\n https://t.co/sdv7iejdao https://t.co/gmv8uzyzmj',b'feverdreamtill...\n\n,fever
11424,1308107381449121792,2023-02-14 16:19:08+00:00,b'woke up this morning with a couple lines of fever and it has gotten so much worse that i .... i will spare the deta... https://t.co/7bxqbcugnq',b'wokemorningcouplelinesfevergottenmuchworse....sparedeta...,fever
11426,1247633308504162304,2023-02-14 16:18:46+00:00,b'@sshahzaiib beautiphool fever ',b'beautiphoolfever',fever
11427,3002829496,2023-02-14 16:18:15+00:00,"b'last 2-3 days reminded me of jordan playing with a fever in nba final, high temperature, i threw up multiple times,... https://t.co/7tb5yhjgro'","b'last-daysremindedjordanplayingfevernbafinal,hightemperature,threwmultipletimes,...",fever
11428,776463258110791680,2023-02-14 16:18:11+00:00,b'love fever ( cut) - gayle adams on https://t.co/gqb2t7ksng',b'lovefever(cut)-gayleadams,fever
11429,1315140018059595776,2023-02-14 16:18:09+00:00,b'@bob471xx @fanaticsferrari ^ average world cup fever enjoyer (not a real football fan)',b'^averageworldcupfeverenjoyer(realfootballfan)',fever
11430,1572077895014817794,2023-02-14 16:17:52+00:00,"b'@leshy_man oh gawd, ak-12 had that brown dick fever (like lucy did in edgerunners)'","b'ohgawd,ak-browndickfever(likelucyedgerunners)'",fever
11431,569053466,2023-02-14 16:17:44+00:00,b'rosy meurer expressed deep affection for her husband churchill as they heightened this years valentines fever wit... https://t.co/mmk26khqcb',b'rosymeurerexpresseddeepaffectionhusbandchurchillheightenedyearsvalentinesfeverwit...,fever
11432,1607068056144187392,2023-02-14 16:17:41+00:00,b'hell o shoot ho rha tha na nagin ka fever ha 3 hours shoot delay hua  stories bnaye khan ho liar #tejran https://t.co/3jwrsbmhua',b'hellshoothorhathananaginkafeverhahoursshootdelayhuastoriesbnayekhanholiartejran,fever
11433,1248994678311133185,2023-02-14 16:17:35+00:00,"b'@mustangsart in your defense, january was such a chaotic fever dream that i thought we had planeshifted to limbo '","b'defense,januarychaoticfeverdreamthoughtplaneshiftedlimbo'",fever
11434,288121991,2023-02-14 16:17:15+00:00,"b'to eradicate conch fever, the ministry of health focuses on prevention https://t.co/vs4jjzpxfa'","b'toeradicateconchfever,ministryhealthfocusesprevention",fever
11435,1104855967576084482,2023-02-14 16:17:12+00:00,"b'// some shenanigans over, i am ill again thanks to a virus giving me fever and vomiting in one nicely wrapped gift... https://t.co/0g9mpihpl5'","b'//shenanigans,illthanksvirusgivingfevervomitingonenicelywrappedgift...",fever
11436,91029987,2023-02-14 16:16:49+00:00,b'i been having so much baby fever . cant wait for p to have her baby ',b'muchbabyfever.cantwaitpbaby',fever
11437,1139583888,2023-02-14 16:16:45+00:00,"b'child missed. nobly. flames, fever theabsence\n?\n\n\nh122\nh122\nh122'","b'childmissed.nobly.flames,fevertheabsence\n?\n\n\nh\nh\nh'",fever
11438,1465667905904070664,2023-02-14 16:16:29+00:00,b'rt @fnfbestcontent: common biddle banger\n\nsong: princess - friday night fever: frenzy https://t.co/d2npmmxf2g',b'rt:commonbiddlebanger\n\nsong:princess-fridaynightfever:frenzy,fever
11439,1210831563610476544,2023-02-14 16:15:50+00:00,b'i can feel the transition into a fever like the last time. i hate sore throats so much. i want my mummy',b'feeltransitionfeverlikelasttime.hatesorethroatsmuch.wantmummy',fever
11440,184380175,2023-02-14 16:15:45+00:00,b'i wonder do other moms experience baby fever after having a baby or am i crazy',b'wondermomsexperiencebabyfeverbabycrazy',fever
11442,1449636163522727937,2023-02-14 16:15:23+00:00,"b'atsukage\n\nthe evil it spread like a fever ahead\nit was night when you died, my firefly\nwhat could i have said to ra... https://t.co/xpwwyfcggf'","b'atsukage\n\ntheevilspreadlikefeverahead\nitnightdied,firefly\nwhatcouldsaidra...",fever
11444,1565427570119774208,2023-02-14 16:15:18+00:00,"b""rt @lovestay_08: this must be the consequence of having a high fever, felix it's just a hallucination from my dreams https://t.co/owptcefdif""","b''rt:mustconsequencehighfever,felix'shallucinationdreams",fever
11445,334364249,2023-02-14 16:15:13+00:00,"b'right? butterfly, success) longer. fever attract.\n?\n\n\nvox2\nvox2\nvox2'","b'right?butterfly,success)longer.feverattract.\n?\n\n\nvox\nvox\nvox'",fever
11446,1491087822563917824,2023-02-14 16:15:04+00:00,"b""@velvetyvirgo get well soon! i hope you've taken some medicine and the fever comes down and becomes a bit manageable""",b''getwellsoon!hope'vetakenmedicinefevercomesbecomesbitmanageable'',fever
11447,1117776886686470145,2023-02-14 16:15:00+00:00,"b""we are in the news! \n\n'bauchi government sensitizes students on lassa fever'\n\nmore here. \n\nhttps://t.co/auho8pq0zk""",b''news!\n\n'bauchigovernmentsensitizesstudentslassafever'\n\nmore.\n\n,fever
11448,1699732386,2023-02-14 16:14:54+00:00,b'idk if its the shock but this is feeling like a fever dream',b'idkshockfeelinglikefeverdream',fever
11450,341785893,2023-02-14 16:14:38+00:00,b'all along it was a fever',b'allalongfever',fever
11451,1252638806731350016,2023-02-14 16:14:25+00:00,"b""okaycovid test was negative\n\nbut i'm running a 99.8 light fever \n\nhappy valentine's to me""",b''okaycovidtestnegative\n\nbut'mrunning.lightfever\n\nhappyvalentine's'',fever
11452,1563819230939734016,2023-02-14 16:14:22+00:00,b'@chelseachris26 @iconic_mourinho yes ...lets hope potter catches the ucl fever',b'yes...letshopepottercatchesuclfever',fever
11453,1005866441025949696,2023-02-14 16:14:17+00:00,b'oh wow baby fever again',b'ohwowbabyfever',fever
11455,1701843079,2023-02-14 16:13:36+00:00,b'life? none! none! and the\nconstant refer\n_discount_noon_code_namshi_coupon_sivvi_promo_non_s_\n fever of haste i ru https://t.co/gptytuucpk',b'life?none!none!the\nconstantrefer\n_discount_noon_code_namshi_coupon_sivvi_promo_non_s_\nfeverhasteru,fever
11456,1400715545909948427,2023-02-14 16:13:35+00:00,b'4. fever road \nhttps://t.co/pysodgsx4w',b'.feverroad\n,fever
11457,1296056386552385536,2023-02-14 16:13:33+00:00,"b'@beomgyulittle fastest group to hit 1b streams on spotify, fever was the most listened song by 4th gen group in 202... https://t.co/nur8ciuel8'","b'fastestgrouphitbstreamsspotify,feverlistenedsongthgengroup...",fever
11458,1565304382027366400,2023-02-14 16:13:14+00:00,"b'i am rajalingam,my birth time i white colour,what time fever come to you = dirty air to your nose time,fever time e... https://t.co/ccrt3co5pm'","b'rajalingam,birthtimewhitecolour,timefevercome=dirtyairnosetime,fevertimee...",fever
11459,614939122,2023-02-14 16:13:06+00:00,"b""rt @behindyourback: i didn't know what baby fever was until i just pictured a kindergarten class bullying dennis prager https://t.co/nnufxq...""",b''rt:n'tknowbabyfeverpicturedkindergartenclassbullyingdennisprager,fever
11460,2423794922,2023-02-14 16:13:03+00:00,"b'@thecentrelefty oh, i feel for ya. been in bed the last few days, after shakes, fever, headaches, vomiting and cold symptoms! what fun!'","b'oh,feelya.bedlastdays,shakes,fever,headaches,vomitingcoldsymptoms!fun!'",fever
11461,52731997,2023-02-14 16:12:58+00:00,"b""rt @superchick1989: we are ravishing radiance\ndressed in thunderbolt ribbons\ndaring romantics in love's fever\nroaming across thousand wonde...""",b''rt:ravishingradiance\ndressedthunderboltribbons\ndaringromanticslove'sfever\nroamingacrossthousandwonde...'',fever
11462,1886924910,2023-02-14 16:12:18+00:00,b'a parent called in and said their child had a fever of 117.  sir your child would no longer be with us.',b'parentcalledsaidchildfever.sirchildwouldlongerus.',fever
11463,1342129335956856832,2023-02-14 16:12:10+00:00,b'@laboomer68 sure she is an agent of god -- in her daily fever dreams.',b'sureagentgod--dailyfeverdreams.',fever
11464,3636652643,2023-02-14 16:12:09+00:00,b'everyones got that one friend with rocky mountain spotted fever',b'everyonesgotonefriendrockymountainspottedfever',fever
11465,1582379915445501952,2023-02-14 16:12:05+00:00,"b'since yesterday\nliterally i became someone was fighting to live, fighting all the symptoms of fever, such as headac... https://t.co/isl4bovv26'","b'sinceyesterday\nliterallybecamesomeonefightinglive,fightingsymptomsfever,headac...",fever
11466,1138861185711742976,2023-02-14 16:12:03+00:00,b'that vid. gave me baby fever ',b'thatvid.gavebabyfever',fever
11469,1343979052680552448,2023-02-14 16:11:53+00:00,b'rt @en_concert: 230205 - enhypen in manila \n\nfever\n\ncr @/hoymajoy\n#manifesto_in_manila_d3\n@enhypen_members\n \n@enhypen\n #enhypen #\n\nhttp...',b'rt:-enhypenmanila\n\nfever\n\ncr@/hoymajoy\nmanifesto_in_manila_d\n\n\n\nenhypen\n\n,fever
11470,1459273759936942085,2023-02-14 16:11:48+00:00,"b'rt @billynighttrain: matthew 24:7...and there shall be famines,&gt; and pestilences...&lt;\n\nmarburg virus can cause deadly hemorrhagic fever like...'","b'rt:matthew:...shallfamines,&gt;pestilences...&lt;\n\nmarburgviruscausedeadlyhemorrhagicfeverlike...'",fever
11471,1582379915445501952,2023-02-14 16:11:36+00:00,b'not me got a high fever',b'notgothighfever',fever
11472,1623640369660583936,2023-02-14 16:11:34+00:00,"b""gonna mimir i still haven't recovered from my fever ueue""",b''gonnamimirstilln'trecoveredfeverueue'',fever
11474,1299838319531044864,2023-02-14 16:10:50+00:00,"b'wholesomely, giving themselves no fever fits, either by fasting or over-eating, constantly in the open air, and ful... https://t.co/2q0zj5w3qr'","b'wholesomely,givingfeverfits,eitherfastingover-eating,constantlyopenair,ful...",fever
11476,1396532534545207300,2023-02-14 16:10:43+00:00,b'not to be dramatic but the last hour feels like a fever dream',b'notdramaticlasthourfeelslikefeverdream',fever
11477,17434327,2023-02-14 16:10:33+00:00,"b'@marcellocantu @elonmusk well, apparently he isnt eligible, so you will have to have him starring in some other fever dream of yours'","b'well,apparentlyisnteligible,starringfeverdream'",fever
11478,223017280,2023-02-14 16:10:19+00:00,"b'rt @laura_beland: north by northwest, alice b toklas, the apartment, urban cowboy, saturday night fever,pulp fiction , kill bill (all of th...'","b'rt:northnorthwest,alicebtoklas,apartment,urbancowboy,saturdaynightfever,pulpfiction,killbill(th...'",fever
11479,356260839,2023-02-14 16:10:14+00:00,b'its valentines day and camila woke up with a fever ',b'itsvalentinesdaycamilawokefever',fever
11480,98960556,2023-02-14 16:10:03+00:00,b'@kenda_fever lol nah i do too  but he even admitted it kenda. like wth https://t.co/20lumouex6',b'lolnahevenadmittedkenda.likewth,fever
11481,1418493386957365248,2023-02-14 16:10:03+00:00,"b""hello!! i'll go to bed early tonight cuz i have viral fever+cough+severe headache  please keep me in your prayers... https://t.co/tj9wh3csgf""",b''hello!!'llgobedearlytonightcuzviralfever+cough+severeheadachepleasekeepprayers...,fever
11482,793484575628558337,2023-02-14 16:09:52+00:00,b'waking up with a headache throwing up the little i ate\nhaving a little fever \nand now i learn that minhyuk will go... https://t.co/3vx4hi5vaq',b'wakingheadachethrowinglittleate\nhavinglittlefever\nandlearnminhyukgo...,fever
11483,996019285402247170,2023-02-14 16:09:43+00:00,b'in case you missed this 1990s fever dream of a commercial  https://t.co/xzlf5tsurv',b'incasemissedfeverdreamcommercial,fever
11484,57727985,2023-02-14 16:09:34+00:00,"b'china, yellow fever is taking over, everything is broken! turns out poilievre time in government was selling out ca... https://t.co/xislvsqogc'","b'china,yellowfevertaking,everythingbroken!turnspoilievretimegovernmentsellingca...",fever
11485,1363305195317325825,2023-02-14 16:09:08+00:00,b'still feels like a fever dreamm agust d world tour likeee whaaaaa',b'stillfeelslikefeverdreammagustworldtourlikeeewhaaaaa',fever
11486,1206500446577152001,2023-02-14 16:09:02+00:00,b'a fever dream. that has to be a fever dream ohmyghoidd such an unexpected move https://t.co/whtn8puwqf',b'feverdream.feverdreamohmyghoiddunexpectedmove,fever
