,id,Time,Tweet,tags,pre,words
1440,1479785631530115072,2023-02-13 17:19:34+00:00,"b'nausea, wobbling, confusion: dogs are getting sick from discarded weed https://t.co/yp0ccmg4dk'",nausea,b nausea wobbling confusion dogs are getting sick from discarded weed,"['b', 'nausea', 'wobbling', 'confusion', 'dogs', 'are', 'getting', 'sick', 'from', 'discarded', 'weed']"
1441,1276709635815362561,2023-02-13 17:16:28+00:00,"b'@libsoftiktok nausea? are you acting like you get a period, or are pregnant?'",nausea,b nausea are you acting like you get a period or are pregnant,"['b', 'nausea', 'are', 'you', 'acting', 'like', 'you', 'get', 'a', 'period', 'or', 'are', 'pregnant']"
1442,1473396105194971139,2023-02-13 17:16:17+00:00,"b""woke up to chills, nausea, and incredible joint pain. i'm so tired of being sick""",nausea,b woke up to chills nausea and incredible joint pain i m so tired of being sick,"['b', 'woke', 'up', 'to', 'chills', 'nausea', 'and', 'incredible', 'joint', 'pain', 'i', 'm', 'so', 'tired', 'of', 'being', 'sick']"
1443,1022233737516515335,2023-02-13 17:14:01+00:00,b'the literal ups &amp; downs i have to go through. the nausea and the head aches when im too high; the light headedness... https://t.co/jys86ngyyg',nausea,b the literal ups amp downs i have to go through the nausea and the head aches when im too high the light headedness,"['b', 'the', 'literal', 'ups', 'amp', 'downs', 'i', 'have', 'to', 'go', 'through', 'the', 'nausea', 'and', 'the', 'head', 'aches', 'when', 'im', 'too', 'high', 'the', 'light', 'headedness']"
1444,1325985107459575813,2023-02-13 17:12:30+00:00,b'hi im about 6 weeks pregnant and have spent about 5 days now with pretty much consistent nausea. does anyone have... https://t.co/jeydluiy6f',nausea,b hi im about 6 weeks pregnant and have spent about 5 days now with pretty much consistent nausea does anyone have,"['b', 'hi', 'im', 'about', '6', 'weeks', 'pregnant', 'and', 'have', 'spent', 'about', '5', 'days', 'now', 'with', 'pretty', 'much', 'consistent', 'nausea', 'does', 'anyone', 'have']"
1445,2976713435,2023-02-13 17:12:08+00:00,"b'@libsoftiktok i have bloating, fatigue, and nausea everyday, and im a man. does that mean i have periods everyday?'",nausea,b i have bloating fatigue and nausea everyday and im a man does that mean i have periods everyday,"['b', 'i', 'have', 'bloating', 'fatigue', 'and', 'nausea', 'everyday', 'and', 'im', 'a', 'man', 'does', 'that', 'mean', 'i', 'have', 'periods', 'everyday']"
1446,1256893549918015488,2023-02-13 17:11:41+00:00,b'im at work and every 5 minutes i get a wave of nausea and a feeling as if my stomach is going to burst out through... https://t.co/odlsz5l17p',nausea,b im at work and every 5 minutes i get a wave of nausea and a feeling as if my stomach is going to burst out through,"['b', 'im', 'at', 'work', 'and', 'every', '5', 'minutes', 'i', 'get', 'a', 'wave', 'of', 'nausea', 'and', 'a', 'feeling', 'as', 'if', 'my', 'stomach', 'is', 'going', 'to', 'burst', 'out', 'through']"
1447,817123091067392001,2023-02-13 17:11:03+00:00,"b'@mangetshemese when i was still using it, nausea xa uyiqala and small headaches but iright yona i used it for 2 yea... https://t.co/b6j1y6gvv6'",nausea,b when i was still using it nausea xa uyiqala and small headaches but iright yona i used it for 2 yea,"['b', 'when', 'i', 'was', 'still', 'using', 'it', 'nausea', 'xa', 'uyiqala', 'and', 'small', 'headaches', 'but', 'iright', 'yona', 'i', 'used', 'it', 'for', '2', 'yea']"
1448,1499331999563137029,2023-02-13 17:10:16+00:00,"b'didnt know it was possible to feel tired to the point of nausea after just *one night* on a mediocre sofa bed, but here we are.'",nausea,b didnt know it was possible to feel tired to the point of nausea after just one night on a mediocre sofa bed but here we are,"['b', 'didnt', 'know', 'it', 'was', 'possible', 'to', 'feel', 'tired', 'to', 'the', 'point', 'of', 'nausea', 'after', 'just', 'one', 'night', 'on', 'a', 'mediocre', 'sofa', 'bed', 'but', 'here', 'we', 'are']"
1449,1233608415395475456,2023-02-13 17:09:24+00:00,"b'#\n:2023-02-14 02:09:23\nnausea, wobbling, confusion: dogs are getting sick from discarded weed\nhttps://t.co/fwjzhmrpsp\n#'",nausea,b n 2023 02 14 02 09 23 nnausea wobbling confusion dogs are getting sick from discarded weed n,"['b', 'n', '2023', '02', '14', '02', '09', '23', 'nnausea', 'wobbling', 'confusion', 'dogs', 'are', 'getting', 'sick', 'from', 'discarded', 'weed', 'n']"
1450,735295997224443904,2023-02-13 17:08:35+00:00,"b""@judithzeilenga yeah....there is something about the adjustment, but i don't think nausea should be part of that ad... https://t.co/u38wustm02""",nausea,b yeah there is something about the adjustment but i don t think nausea should be part of that ad,"['b', 'yeah', 'there', 'is', 'something', 'about', 'the', 'adjustment', 'but', 'i', 'don', 't', 'think', 'nausea', 'should', 'be', 'part', 'of', 'that', 'ad']"
1451,105852081,2023-02-13 17:07:49+00:00,b'the nausea im having is unreal rn.',nausea,b the nausea im having is unreal rn,"['b', 'the', 'nausea', 'im', 'having', 'is', 'unreal', 'rn']"
1452,1485973670711664643,2023-02-13 17:06:26+00:00,b'ive had severe nausea all day :/',nausea,b ive had severe nausea all day,"['b', 'ive', 'had', 'severe', 'nausea', 'all', 'day']"
1453,1546928655162646528,2023-02-13 17:06:02+00:00,b'how to yall get rid of the hardcore nausea feeling during the first day of a fast',nausea,b how to yall get rid of the hardcore nausea feeling during the first day of a fast,"['b', 'how', 'to', 'yall', 'get', 'rid', 'of', 'the', 'hardcore', 'nausea', 'feeling', 'during', 'the', 'first', 'day', 'of', 'a', 'fast']"
1454,1323978832735592453,2023-02-13 17:05:17+00:00,b'@ellenecia we need this. ill get you nausea meds https://t.co/dfmkrwfy1d',nausea,b we need this ill get you nausea meds,"['b', 'we', 'need', 'this', 'ill', 'get', 'you', 'nausea', 'meds']"
1455,704925837670391808,2023-02-13 17:03:43+00:00,"b'@iranintl breathing ethyl mercaptan can cause headache, nausea, vomiting, diarrhea, muscle weakness, convulsions, a... https://t.co/ilihywe8r3'",nausea,b breathing ethyl mercaptan can cause headache nausea vomiting diarrhea muscle weakness convulsions a,"['b', 'breathing', 'ethyl', 'mercaptan', 'can', 'cause', 'headache', 'nausea', 'vomiting', 'diarrhea', 'muscle', 'weakness', 'convulsions', 'a']"
1456,1488045986442539008,2023-02-13 17:02:33+00:00,b'to be fair im absolutely slathered w it right now im fighting this nausea off like a real man (crunching on mint candies)',nausea,b to be fair im absolutely slathered w it right now im fighting this nausea off like a real man crunching on mint candies,"['b', 'to', 'be', 'fair', 'im', 'absolutely', 'slathered', 'w', 'it', 'right', 'now', 'im', 'fighting', 'this', 'nausea', 'off', 'like', 'a', 'real', 'man', 'crunching', 'on', 'mint', 'candies']"
1457,1019484980089516033,2023-02-13 17:01:35+00:00,"b'nausea, wobbling, confusion: dogs are getting sick from discarded weed https://t.co/kf4vvgdbjx https://t.co/xgpr5dxcxm'",nausea,b nausea wobbling confusion dogs are getting sick from discarded weed,"['b', 'nausea', 'wobbling', 'confusion', 'dogs', 'are', 'getting', 'sick', 'from', 'discarded', 'weed']"
1458,33900164,2023-02-13 17:00:14+00:00,b'this #heartstopper milkshake brings... an intense feeling of nausea. \n\nhttps://t.co/jufygdpkel\n#gqmoty #gqmotyxboss... https://t.co/xe0ql9iuy2',nausea,b this milkshake brings an intense feeling of nausea n n,"['b', 'this', 'milkshake', 'brings', 'an', 'intense', 'feeling', 'of', 'nausea', 'n', 'n']"
1459,137786154,2023-02-13 16:59:17+00:00,b'to com nausea ',nausea,b to com nausea,"['b', 'to', 'com', 'nausea']"
1460,1100809549383114752,2023-02-13 16:57:58+00:00,"b'caused by chronic cannabis use, chs causes repeated episodes of severe nausea, vomiting and stomach cramping.\n\nhttps://t.co/6rnfl4wlio'",nausea,b caused by chronic cannabis use chs causes repeated episodes of severe nausea vomiting and stomach cramping n n,"['b', 'caused', 'by', 'chronic', 'cannabis', 'use', 'chs', 'causes', 'repeated', 'episodes', 'of', 'severe', 'nausea', 'vomiting', 'and', 'stomach', 'cramping', 'n', 'n']"
1461,588753404,2023-02-13 16:57:04+00:00,"b'nausea, wobbling, confusion: dogs are getting sick from discarded weed https://t.co/sh2zwgrsxg'",nausea,b nausea wobbling confusion dogs are getting sick from discarded weed,"['b', 'nausea', 'wobbling', 'confusion', 'dogs', 'are', 'getting', 'sick', 'from', 'discarded', 'weed']"
1462,1538959006638788610,2023-02-13 16:57:00+00:00,"b'#novigonews nausea, wobbling, confusion: dogs are getting sick from discarded weed - https://t.co/bmrmxzctmi'",nausea,b nausea wobbling confusion dogs are getting sick from discarded weed,"['b', 'nausea', 'wobbling', 'confusion', 'dogs', 'are', 'getting', 'sick', 'from', 'discarded', 'weed']"
1463,1517459424,2023-02-13 16:56:55+00:00,"b""i'm gonna quit smoking cigarettes it's giving me nausea and dizzyness after smoking one""",nausea,b i m gonna quit smoking cigarettes it s giving me nausea and dizzyness after smoking one,"['b', 'i', 'm', 'gonna', 'quit', 'smoking', 'cigarettes', 'it', 's', 'giving', 'me', 'nausea', 'and', 'dizzyness', 'after', 'smoking', 'one']"
1464,1615795139276083202,2023-02-13 16:56:15+00:00,"b'@meme2075 @sasswashere ""the intensity of symptoms varies from acute (1,0008,000 ppm), including dizziness, nausea,... https://t.co/t0whwlauxw'",nausea,b the intensity of symptoms varies from acute 1 0008 000 ppm including dizziness nausea,"['b', 'the', 'intensity', 'of', 'symptoms', 'varies', 'from', 'acute', '1', '0008', '000', 'ppm', 'including', 'dizziness', 'nausea']"
1465,1599003652169281537,2023-02-13 16:54:25+00:00,"b'nausea, wobbling, confusion: dogs are getting sick from discarded weed - https://t.co/rztmhwfom4'",nausea,b nausea wobbling confusion dogs are getting sick from discarded weed,"['b', 'nausea', 'wobbling', 'confusion', 'dogs', 'are', 'getting', 'sick', 'from', 'discarded', 'weed']"
1466,1595999509468758016,2023-02-13 16:54:24+00:00,"b'nausea, wobbling, confusion: dogs are getting sick from discarded weed - https://t.co/0vugzygke9'",nausea,b nausea wobbling confusion dogs are getting sick from discarded weed,"['b', 'nausea', 'wobbling', 'confusion', 'dogs', 'are', 'getting', 'sick', 'from', 'discarded', 'weed']"
1467,763675500,2023-02-13 16:53:55+00:00,"b'@jacquevaxx oh no! hopefully, they can give you something to stop the vomiting &amp; nausea.'",nausea,b oh no hopefully they can give you something to stop the vomiting amp nausea,"['b', 'oh', 'no', 'hopefully', 'they', 'can', 'give', 'you', 'something', 'to', 'stop', 'the', 'vomiting', 'amp', 'nausea']"
1468,1286763252064690176,2023-02-13 16:53:42+00:00,"b'@libsoftiktok cramps, bloating, and nausea are probably more do to how he does ""sex"" than having a cycle.'",nausea,b cramps bloating and nausea are probably more do to how he does sex than having a cycle,"['b', 'cramps', 'bloating', 'and', 'nausea', 'are', 'probably', 'more', 'do', 'to', 'how', 'he', 'does', 'sex', 'than', 'having', 'a', 'cycle']"
1469,1316069794446225409,2023-02-13 16:53:38+00:00,"b'pregnancy comes with a lot of changes to your body. for issues like back pain, fatigue, nausea and others, acupunct... https://t.co/ufbmhbhtiv'",nausea,b pregnancy comes with a lot of changes to your body for issues like back pain fatigue nausea and others acupunct,"['b', 'pregnancy', 'comes', 'with', 'a', 'lot', 'of', 'changes', 'to', 'your', 'body', 'for', 'issues', 'like', 'back', 'pain', 'fatigue', 'nausea', 'and', 'others', 'acupunct']"
1470,868286601281118208,2023-02-13 16:52:38+00:00,"b'side note: republicans will use the yemen drone strike against obama to the point of nausea, but will actively push... https://t.co/6br5mv48l1'",nausea,b side note republicans will use the yemen drone strike against obama to the point of nausea but will actively push,"['b', 'side', 'note', 'republicans', 'will', 'use', 'the', 'yemen', 'drone', 'strike', 'against', 'obama', 'to', 'the', 'point', 'of', 'nausea', 'but', 'will', 'actively', 'push']"
1471,960692522317119490,2023-02-13 16:52:10+00:00,"b'certain providers: of you have nausea? heres a med you gotta put up your butt, thatll do the trick.\nnot judging,... https://t.co/dze9a4osho'",nausea,b certain providers of you have nausea heres a med you gotta put up your butt thatll do the trick nnot judging,"['b', 'certain', 'providers', 'of', 'you', 'have', 'nausea', 'heres', 'a', 'med', 'you', 'gotta', 'put', 'up', 'your', 'butt', 'thatll', 'do', 'the', 'trick', 'nnot', 'judging']"
1472,1524332688198483969,2023-02-13 16:52:10+00:00,b'the nausea is hitting rlly bad',nausea,b the nausea is hitting rlly bad,"['b', 'the', 'nausea', 'is', 'hitting', 'rlly', 'bad']"
1473,1223614802779611138,2023-02-13 16:51:22+00:00,b'@mangetshemese also the nausea and other side effects. i saw no benefits https://t.co/fuf9hukdwg',nausea,b also the nausea and other side effects i saw no benefits,"['b', 'also', 'the', 'nausea', 'and', 'other', 'side', 'effects', 'i', 'saw', 'no', 'benefits']"
1474,2704606154,2023-02-13 16:51:19+00:00,"b'i eat so much more now but man when that nausea hits, issa wrap '",nausea,b i eat so much more now but man when that nausea hits issa wrap,"['b', 'i', 'eat', 'so', 'much', 'more', 'now', 'but', 'man', 'when', 'that', 'nausea', 'hits', 'issa', 'wrap']"
1475,1011452323,2023-02-13 16:50:05+00:00,"b'nausea, wobbling, confusion: dogs are getting sick from discarded weed https://t.co/h3fgy2jkzd https://t.co/eqjedglwwf'",nausea,b nausea wobbling confusion dogs are getting sick from discarded weed,"['b', 'nausea', 'wobbling', 'confusion', 'dogs', 'are', 'getting', 'sick', 'from', 'discarded', 'weed']"
1476,109360465,2023-02-13 16:46:42+00:00,"b'@truthagape in between bouts of nausea, i kept asking myself, what happened to this woman? seriously. something t... https://t.co/wvdoou9oz1'",nausea,b in between bouts of nausea i kept asking myself what happened to this woman seriously something t,"['b', 'in', 'between', 'bouts', 'of', 'nausea', 'i', 'kept', 'asking', 'myself', 'what', 'happened', 'to', 'this', 'woman', 'seriously', 'something', 't']"
1477,712574967,2023-02-13 16:44:40+00:00,"b'@mangetshemese lovely for your skin, but the nausea and mood swings? bwoah!'",nausea,b lovely for your skin but the nausea and mood swings bwoah,"['b', 'lovely', 'for', 'your', 'skin', 'but', 'the', 'nausea', 'and', 'mood', 'swings', 'bwoah']"
1478,289549716,2023-02-13 16:43:48+00:00,b'nausea is newer to me and wow does it suck',nausea,b nausea is newer to me and wow does it suck,"['b', 'nausea', 'is', 'newer', 'to', 'me', 'and', 'wow', 'does', 'it', 'suck']"
1479,1235350836429062144,2023-02-13 16:43:22+00:00,b'hunger headaches and nausea lovely',nausea,b hunger headaches and nausea lovely,"['b', 'hunger', 'headaches', 'and', 'nausea', 'lovely']"
1480,73667435,2023-02-13 16:43:14+00:00,"b'nausea, wobbling, confusion: dogs are getting sick from discarded weed https://t.co/reg2chgdzd'",nausea,b nausea wobbling confusion dogs are getting sick from discarded weed,"['b', 'nausea', 'wobbling', 'confusion', 'dogs', 'are', 'getting', 'sick', 'from', 'discarded', 'weed']"
1481,1206315094143094784,2023-02-13 16:42:50+00:00,"b'@mangetshemese nausea, constantly being sad over nothing and weight gain. i hate it '",nausea,b nausea constantly being sad over nothing and weight gain i hate it,"['b', 'nausea', 'constantly', 'being', 'sad', 'over', 'nothing', 'and', 'weight', 'gain', 'i', 'hate', 'it']"
1482,1439979300325822467,2023-02-13 16:40:46+00:00,"b'@mangetshemese not bad, just nausea here and there but highly recommend.'",nausea,b not bad just nausea here and there but highly recommend,"['b', 'not', 'bad', 'just', 'nausea', 'here', 'and', 'there', 'but', 'highly', 'recommend']"
1483,1929486847,2023-02-13 16:40:01+00:00,"b'nausea, wobbling, confusion: dogs are getting sick from discarded weed\n\nhttps://t.co/tfegrjdbai \n #united_states\n\nhttps://t.co/tfegrjdbai'",nausea,b nausea wobbling confusion dogs are getting sick from discarded weed n n n states n n,"['b', 'nausea', 'wobbling', 'confusion', 'dogs', 'are', 'getting', 'sick', 'from', 'discarded', 'weed', 'n', 'n', 'n', 'states', 'n', 'n']"
